จังหวัด,ระดับ,หน่วยงาน,ขนาด,โครงสร้าง,ที่มาของขนาด,สี,obj
สุราษฎร์ธานี,กฟส,กฟส.เวียงสระ,M,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.855, 0.612)",203
สุราษฎร์ธานี,กฟส,กฟส.ชัยบุรี,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",203
สุราษฎร์ธานี,กฟส,กฟส.พระแสง,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",203
สุราษฎร์ธานี,กฟส,กฟส.เมืองสุราษฎร์ธานี,L,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.431, 0.106, 0.416)",203
สุราษฎร์ธานี,กฟส,กฟส.เกำะสมุย,L,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.431, 0.106, 0.416)",203
สุราษฎร์ธานี,กฟส,กฟส.บ้านนาสาร,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",203
สุราษฎร์ธานี,กฟส,กฟส.บ้านนาเดิม,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",203
สุราษฎร์ธานี,กฟส,กฟส.เกาะเต่า,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",203
สุราษฎร์ธานี,กฟส,กฟส.พุนพิน,L,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.431, 0.106, 0.416)",203
สุราษฎร์ธานี,กฟส,กฟส.กาญจนดิษฐ์,M,เดิม (1 ต.ค. 2568),legend หน้านี้,"(1.0, 0.855, 0.612)",203
สุราษฎร์ธานี,กฟส,กฟส.เกำะพะงัน,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",203
สุราษฎร์ธานี,กฟส,กฟส.ท่าฉาง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",203
สุราษฎร์ธานี,กฟส,กฟส.ไชยำ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",203
สุราษฎร์ธานี,กฟส,กฟส.ดอนสัก,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",203
สุราษฎร์ธานี,กฟส,กฟส.เคียนซำ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",203
สุราษฎร์ธานี,กฟส,กฟส.บ้านตาขุน,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",203
สุราษฎร์ธานี,กฟส,กฟส.ท่าชนะ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",203
สุราษฎร์ธานี,กฟส,กฟส.คีรีรัฐนิคม,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",203
สุราษฎร์ธานี,กฟส,กฟส.พนม,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",203
สุราษฎร์ธานี,กฟส,กฟส.วิภำวดี,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",203
สุราษฎร์ธานี,กฟส,กฟส.เวียงสระ,M,เดิม (1 ต.ค. 2568),legend หน้านี้,"(1.0, 0.855, 0.612)",203
สุราษฎร์ธานี,กฟส,กฟส.ชัยบุรี,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",203
สุราษฎร์ธานี,กฟส,กฟส.พระแสง,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",203
สงขลำ,กฟจ,กฟจ.สงขลำ,L,ใหม่ (1 ม.ค. 2569),exact,"(0.0, 0.439, 0.753)",205
สงขลำ,กฟส,กฟส.หาดใหญ่,L,ใหม่ (1 ม.ค. 2569),exact,"(0.431, 0.106, 0.416)",205
สงขลำ,กฟส,กฟส.สิงหนคร,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.นำทวี,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.สะบ้าย้อย,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.กระแสสินธุ์,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.เทพำ,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.รัตภูมิ,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.นาหม่อม,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.พังลำ,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.จะนะ,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",205
สงขลำ,กฟส,กฟส.ระโนด,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",205
สงขลำ,กฟส,กฟส.สทิงพระ,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.ปาดังเบซำร,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.สะเดำ,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",205
สงขลำ,กฟส,กฟส.บำงกล่ำ,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.คลองหอยโข่ง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.ด่านนอก,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.ควนเนียง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.เมืองสงขลำ,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",205
สงขลำ,กฟส,กฟส.หาดใหญ่,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",205
สงขลำ,กฟส,กฟส.สิงหนคร,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.นำทวี,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.สะบ้าย้อย,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.กระแสสินธุ์,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.เทพำ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.รัตภูมิ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.นาหม่อม,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.พังลำ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.จะนะ,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",205
สงขลำ,กฟส,กฟส.ระโนด,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",205
สงขลำ,กฟส,กฟส.สทิงพระ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",205
สงขลำ,กฟส,กฟส.ปาดังเบซำร,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.สะเดำ,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",205
สงขลำ,กฟส,กฟส.บำงกล่ำ,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.คลองหอยโข่ง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.ด่านนอก,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",205
สงขลำ,กฟส,กฟส.ควนเนียง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",205
นรำธิวำส,กฟจ,กฟจ.นรำธิวำส,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.635, 0.016)",207
นรำธิวำส,กฟส,กฟส.สุไหงโก-ลก,M,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.855, 0.612)",207
นรำธิวำส,กฟส,กฟส.สุไหงปำดี,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.ระแงะ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",207
นรำธิวำส,กฟส,กฟส.รือเสำะ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",207
นรำธิวำส,กฟส,กฟส.ยี่งอ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.แว้ง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.สุคิริน,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.บำเจำะ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.ตำกใบ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",207
นรำธิวำส,กฟส,กฟส.เจาะไอร้อง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.จะแนะ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.ศรีสำคร,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.เมืองนรำธิวำส,M,เดิม (1 ต.ค. 2568),legend หน้านี้,"(1.0, 0.855, 0.612)",207
นรำธิวำส,กฟส,กฟส.สุไหงโก-ลก,M,เดิม (1 ต.ค. 2568),legend หน้านี้,"(1.0, 0.855, 0.612)",207
นรำธิวำส,กฟส,กฟส.สุไหงปำดี,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.ระแงะ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",207
นรำธิวำส,กฟส,กฟส.รือเสำะ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",207
นรำธิวำส,กฟส,กฟส.ยี่งอ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.แว้ง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.สุคิริน,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.บำเจำะ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.ตำกใบ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",207
นรำธิวำส,กฟส,กฟส.เจาะไอร้อง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.จะแนะ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",207
นรำธิวำส,กฟส,กฟส.ศรีสำคร,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",207
ปัตตานี,กฟจ,กฟจ.ปัตตานี,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.635, 0.016)",209
ปัตตานี,กฟส,กฟส.สำยบุรี,M,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.855, 0.612)",209
ปัตตานี,กฟส,กฟส.ทุ่งยางแดง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.โคกโพธิ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",209
ปัตตานี,กฟส,กฟส.ยะรัง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.ไม้แก่น,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.กะพ้อ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.ยะหริ่ง,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.หนองจิก,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",209
ปัตตานี,กฟส,กฟส.แม่ลาน,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.มำยอ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",209
ปัตตานี,กฟส,กฟส.ปะนำเระ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.เมืองปัตตานี,M,เดิม (1 ต.ค. 2568),legend หน้านี้,"(1.0, 0.855, 0.612)",209
ปัตตานี,กฟส,กฟส.สำยบุรี,M,เดิม (1 ต.ค. 2568),legend หน้านี้,"(1.0, 0.855, 0.612)",209
ปัตตานี,กฟส,กฟส.ทุ่งยางแดง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.โคกโพธิ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",209
ปัตตานี,กฟส,กฟส.ยะรัง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.ไม้แก่น,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.กะพ้อ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.ยะหริ่ง,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",209
ปัตตานี,กฟส,กฟส.หนองจิก,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",209
